Name,Price,URL
"The Torch Is Passed: ...","£19.09","http://books.toscrape.com/catalogue/the-art-forger_930/index.html"
"Icing (Aces Hockey #2)","£40.44","http://books.toscrape.com/catalogue/the-art-forger_930/index.html"
"Settling the Score (The ...","£44.91","http://books.toscrape.com/catalogue/the-art-forger_930/index.html"
"Sugar Rush (Offensive Line ...","£24.42","http://books.toscrape.com/catalogue/the-art-forger_930/index.html"
"Friday Night Lights: A ...","£51.22","http://books.toscrape.com/catalogue/the-art-forger_930/index.html"
"The Crossover","£38.77","http://books.toscrape.com/catalogue/booked_365/index.html"
"Leave This Song Behind: ...","£51.17","http://books.toscrape.com/catalogue/booked_365/index.html"
"Howl and Other Poems","£40.45","http://books.toscrape.com/catalogue/booked_365/index.html"
"Les Fleurs du Mal","£29.04","http://books.toscrape.com/catalogue/booked_365/index.html"
"Out of Print: City ...","£53.64","http://books.toscrape.com/catalogue/booked_365/index.html"
"Judo: Seven Steps to ...","£53.90","http://books.toscrape.com/catalogue/shobu-samurai-project-aryoku-3_830/index.html"
"On a Midnight Clear","£14.07","http://books.toscrape.com/catalogue/shobu-samurai-project-aryoku-3_830/index.html"
"Icing (Aces Hockey #2)","£40.44","http://books.toscrape.com/catalogue/shobu-samurai-project-aryoku-3_830/index.html"
"The White Queen (The ...","£25.91","http://books.toscrape.com/catalogue/the-immortal-life-of-henrietta-lacks_753/index.html"
"Shobu Samurai, Project Aryoku ...","£29.06","http://books.toscrape.com/catalogue/the-immortal-life-of-henrietta-lacks_753/index.html"
"Judo: Seven Steps to ...","£53.90","http://books.toscrape.com/catalogue/the-immortal-life-of-henrietta-lacks_753/index.html"
"On a Midnight Clear","£14.07","http://books.toscrape.com/catalogue/the-immortal-life-of-henrietta-lacks_753/index.html"
"The Immortal Life of ...","£40.67","http://books.toscrape.com/catalogue/the-dovekeepers_748/index.html"
"The Song of Achilles","£37.40","http://books.toscrape.com/catalogue/the-dovekeepers_748/index.html"
"Shobu Samurai, Project Aryoku ...","£29.06","http://books.toscrape.com/catalogue/the-dovekeepers_748/index.html"
"Judo: Seven Steps to ...","£53.90","http://books.toscrape.com/catalogue/the-dovekeepers_748/index.html"
"More Than Music (Chasing ...","£37.61","http://books.toscrape.com/catalogue/code-name-verity-code-name-verity-1_680/index.html"
"The Dovekeepers","£48.78","http://books.toscrape.com/catalogue/code-name-verity-code-name-verity-1_680/index.html"
"The Song of Achilles","£37.40","http://books.toscrape.com/catalogue/code-name-verity-code-name-verity-1_680/index.html"
"Shobu Samurai, Project Aryoku ...","£29.06","http://books.toscrape.com/catalogue/modern-romance_820/index.html"
"Judo: Seven Steps to ...","£53.90","http://books.toscrape.com/catalogue/modern-romance_820/index.html"
"On a Midnight Clear","£14.07","http://books.toscrape.com/catalogue/modern-romance_820/index.html"
"The Art Forger","£40.76","http://books.toscrape.com/catalogue/modern-romance_820/index.html"
"The Mindfulness and Acceptance ...","£23.89","http://books.toscrape.com/catalogue/modern-romance_820/index.html"
"Code Name Verity (Code ...","£22.13","http://books.toscrape.com/catalogue/angels-walking-angels-walking-1_662/index.html"
"The Dovekeepers","£48.78","http://books.toscrape.com/catalogue/angels-walking-angels-walking-1_662/index.html"
"The Immortal Life of ...","£40.67","http://books.toscrape.com/catalogue/angels-walking-angels-walking-1_662/index.html"
"The Dovekeepers","£48.78","http://books.toscrape.com/catalogue/more-than-music-chasing-the-dream-1_716/index.html"
"The Song of Achilles","£37.40","http://books.toscrape.com/catalogue/more-than-music-chasing-the-dream-1_716/index.html"
"Angels Walking (Angels Walking ...","£34.20","http://books.toscrape.com/catalogue/a-peoples-history-of-the-united-states_654/index.html"
"More Than Music (Chasing ...","£37.61","http://books.toscrape.com/catalogue/a-peoples-history-of-the-united-states_654/index.html"
"A Brush of Wings ...","£55.51","http://books.toscrape.com/catalogue/rook_647/index.html"
"A Series of Catastrophes ...","£56.48","http://books.toscrape.com/catalogue/rook_647/index.html"
"Angels Walking (Angels Walking ...","£34.20","http://books.toscrape.com/catalogue/rook_647/index.html"
"Code Name Verity (Code ...","£22.13","http://books.toscrape.com/catalogue/rook_647/index.html"
"The Midnight Watch: A ...","£26.20","http://books.toscrape.com/catalogue/unicorn-tracks_951/index.html"
"A Brush of Wings ...","£55.51","http://books.toscrape.com/catalogue/the-midnight-watch-a-novel-of-the-titanic-and-the-californian_640/index.html"
"A People's History of ...","£40.79","http://books.toscrape.com/catalogue/the-midnight-watch-a-novel-of-the-titanic-and-the-californian_640/index.html"
"Cell","£20.29","http://books.toscrape.com/catalogue/the-midnight-watch-a-novel-of-the-titanic-and-the-californian_640/index.html"
"Unicorn Tracks","£18.78","http://books.toscrape.com/catalogue/saga-volume-6-saga-collected-editions-6_924/index.html"
"The Midnight Watch: A ...","£26.20","http://books.toscrape.com/catalogue/saga-volume-6-saga-collected-editions-6_924/index.html"
"Rook","£37.86","http://books.toscrape.com/catalogue/saga-volume-6-saga-collected-editions-6_924/index.html"
"A Brush of Wings ...","£55.51","http://books.toscrape.com/catalogue/saga-volume-6-saga-collected-editions-6_924/index.html"
"A People's History of ...","£40.79","http://books.toscrape.com/catalogue/saga-volume-6-saga-collected-editions-6_924/index.html"
"Saga, Volume 6 (Saga ...","£25.02","http://books.toscrape.com/catalogue/princess-between-worlds-wide-awake-princess-5_919/index.html"
"Unicorn Tracks","£18.78","http://books.toscrape.com/catalogue/princess-between-worlds-wide-awake-princess-5_919/index.html"
"The Midnight Watch: A ...","£26.20","http://books.toscrape.com/catalogue/princess-between-worlds-wide-awake-princess-5_919/index.html"
"Rook","£37.86","http://books.toscrape.com/catalogue/princess-between-worlds-wide-awake-princess-5_919/index.html"
"A Brush of Wings ...","£55.51","http://books.toscrape.com/catalogue/princess-between-worlds-wide-awake-princess-5_919/index.html"
"A People's History of ...","£40.79","http://books.toscrape.com/catalogue/princess-between-worlds-wide-awake-princess-5_919/index.html"
"Code Name Verity (Code ...","£22.13","http://books.toscrape.com/catalogue/cell_674/index.html"
"More Than Music (Chasing ...","£37.61","http://books.toscrape.com/catalogue/cell_674/index.html"
"The Dovekeepers","£48.78","http://books.toscrape.com/catalogue/cell_674/index.html"
"The Song of Achilles","£37.40","http://books.toscrape.com/catalogue/cell_674/index.html"
"The White Queen (The ...","£25.91","http://books.toscrape.com/catalogue/cell_674/index.html"
"Saga, Volume 6 (Saga ...","£25.02","http://books.toscrape.com/catalogue/crown-of-midnight-throne-of-glass-2_888/index.html"
"The Midnight Watch: A ...","£26.20","http://books.toscrape.com/catalogue/crown-of-midnight-throne-of-glass-2_888/index.html"
"Unicorn Tracks","£18.78","http://books.toscrape.com/catalogue/masks-and-shadows_909/index.html"
"Rook","£37.86","http://books.toscrape.com/catalogue/masks-and-shadows_909/index.html"
"Angels Walking (Angels Walking ...","£34.20","http://books.toscrape.com/catalogue/a-series-of-catastrophes-and-miracles-a-true-story-of-love-science-and-cancer_655/index.html"
"Cell","£20.29","http://books.toscrape.com/catalogue/a-series-of-catastrophes-and-miracles-a-true-story-of-love-science-and-cancer_655/index.html"
"More Than Music (Chasing ...","£37.61","http://books.toscrape.com/catalogue/a-series-of-catastrophes-and-miracles-a-true-story-of-love-science-and-cancer_655/index.html"
"The Immortal Life of ...","£40.67","http://books.toscrape.com/catalogue/a-series-of-catastrophes-and-miracles-a-true-story-of-love-science-and-cancer_655/index.html"
"Hollow City (Miss Peregrine’s ...","£42.98","http://books.toscrape.com/catalogue/the-hidden-oracle-the-trials-of-apollo-1_752/index.html"
"The Glittering Court (The ...","£44.28","http://books.toscrape.com/catalogue/the-hidden-oracle-the-trials-of-apollo-1_752/index.html"
"Throne of Glass (Throne ...","£35.07","http://books.toscrape.com/catalogue/the-hidden-oracle-the-trials-of-apollo-1_752/index.html"
"A Court of Thorns ...","£52.37","http://books.toscrape.com/catalogue/the-hidden-oracle-the-trials-of-apollo-1_752/index.html"
"Avatar: The Last Airbender: ...","£28.09","http://books.toscrape.com/catalogue/the-hidden-oracle-the-trials-of-apollo-1_752/index.html"
"The Bane Chronicles (The ...","£44.73","http://books.toscrape.com/catalogue/island-of-dragons-unwanteds-7_705/index.html"
"The Star-Touched Queen","£46.02","http://books.toscrape.com/catalogue/island-of-dragons-unwanteds-7_705/index.html"
"The Glittering Court (The ...","£44.28","http://books.toscrape.com/catalogue/island-of-dragons-unwanteds-7_705/index.html"
"Throne of Glass (Throne ...","£35.07","http://books.toscrape.com/catalogue/island-of-dragons-unwanteds-7_705/index.html"
"Crown of Midnight (Throne ...","£43.29","http://books.toscrape.com/catalogue/avatar-the-last-airbender-smoke-and-shadow-part-3-smoke-and-shadow-3_881/index.html"
"Masks and Shadows","£56.40","http://books.toscrape.com/catalogue/avatar-the-last-airbender-smoke-and-shadow-part-3-smoke-and-shadow-3_881/index.html"
"Princess Between Worlds (Wide-Awake ...","£13.34","http://books.toscrape.com/catalogue/avatar-the-last-airbender-smoke-and-shadow-part-3-smoke-and-shadow-3_881/index.html"
"Saga, Volume 6 (Saga ...","£25.02","http://books.toscrape.com/catalogue/avatar-the-last-airbender-smoke-and-shadow-part-3-smoke-and-shadow-3_881/index.html"
"The Midnight Watch: A ...","£26.20","http://books.toscrape.com/catalogue/avatar-the-last-airbender-smoke-and-shadow-part-3-smoke-and-shadow-3_881/index.html"
"Hollow City (Miss Peregrine’s ...","£42.98","http://books.toscrape.com/catalogue/the-star-touched-queen_764/index.html"
"A Court of Thorns ...","£52.37","http://books.toscrape.com/catalogue/the-star-touched-queen_764/index.html"
"Avatar: The Last Airbender: ...","£28.09","http://books.toscrape.com/catalogue/the-star-touched-queen_764/index.html"
"City of Glass (The ...","£56.02","http://books.toscrape.com/catalogue/searching-for-meaning-in-gailana_648/index.html"
"Island of Dragons (Unwanteds ...","£29.65","http://books.toscrape.com/catalogue/searching-for-meaning-in-gailana_648/index.html"
"The Star-Touched Queen","£46.02","http://books.toscrape.com/catalogue/searching-for-meaning-in-gailana_648/index.html"
"Avatar: The Last Airbender: ...","£28.09","http://books.toscrape.com/catalogue/the-glittering-court-the-glittering-court-1_845/index.html"
"Crown of Midnight (Throne ...","£43.29","http://books.toscrape.com/catalogue/the-glittering-court-the-glittering-court-1_845/index.html"
"Masks and Shadows","£56.40","http://books.toscrape.com/catalogue/the-glittering-court-the-glittering-court-1_845/index.html"
"Island of Dragons (Unwanteds ...","£29.65","http://books.toscrape.com/catalogue/demigods-magicians-percy-and-annabeth-meet-the-kanes-percy-jackson-kane-chronicles-crossover-1-3_685/index.html"
"The Bane Chronicles (The ...","£44.73","http://books.toscrape.com/catalogue/demigods-magicians-percy-and-annabeth-meet-the-kanes-percy-jackson-kane-chronicles-crossover-1-3_685/index.html"
"The Hidden Oracle (The ...","£52.26","http://books.toscrape.com/catalogue/demigods-magicians-percy-and-annabeth-meet-the-kanes-percy-jackson-kane-chronicles-crossover-1-3_685/index.html"
"The Star-Touched Queen","£46.02","http://books.toscrape.com/catalogue/demigods-magicians-percy-and-annabeth-meet-the-kanes-percy-jackson-kane-chronicles-crossover-1-3_685/index.html"
"Hollow City (Miss Peregrine’s ...","£42.98","http://books.toscrape.com/catalogue/demigods-magicians-percy-and-annabeth-meet-the-kanes-percy-jackson-kane-chronicles-crossover-1-3_685/index.html"
"The Glittering Court (The ...","£44.28","http://books.toscrape.com/catalogue/demigods-magicians-percy-and-annabeth-meet-the-kanes-percy-jackson-kane-chronicles-crossover-1-3_685/index.html"
"Searching for Meaning in ...","£38.73","http://books.toscrape.com/catalogue/the-star-touched-queen_642/index.html"
"City of Glass (The ...","£56.02","http://books.toscrape.com/catalogue/the-star-touched-queen_642/index.html"
"Island of Dragons (Unwanteds ...","£29.65","http://books.toscrape.com/catalogue/the-star-touched-queen_642/index.html"
"Wall and Piece","£44.18","http://books.toscrape.com/catalogue/feathers-displays-of-brilliant-plumage_695/index.html"
"Twenty Love Poems and ...","£30.95","http://books.toscrape.com/catalogue/feathers-displays-of-brilliant-plumage_695/index.html"
"Booked","£17.49","http://books.toscrape.com/catalogue/feathers-displays-of-brilliant-plumage_695/index.html"
"The Collected Poems of ...","£15.42","http://books.toscrape.com/catalogue/feathers-displays-of-brilliant-plumage_695/index.html"
"The Crossover","£38.77","http://books.toscrape.com/catalogue/wall-and-piece_971/index.html"
"Leave This Song Behind: ...","£51.17","http://books.toscrape.com/catalogue/wall-and-piece_971/index.html"
"A Gathering of Shadows ...","£44.81","http://books.toscrape.com/catalogue/category/books/fantasy_19/page-2.html"
"The Raven Boys (The ...","£57.74","http://books.toscrape.com/catalogue/category/books/fantasy_19/page-2.html"
"The False Prince (The ...","£56.00","http://books.toscrape.com/catalogue/category/books/fantasy_19/page-2.html"
"Tell the Wind and ...","£45.51","http://books.toscrape.com/catalogue/category/books/fantasy_19/page-2.html"
"A Feast for Crows ...","£17.21","http://books.toscrape.com/catalogue/category/books/fantasy_19/page-2.html"
"The Demonists (Demonist #1)","£52.11","http://books.toscrape.com/catalogue/category/books/fantasy_19/page-2.html"
"Soldier (Talon #3)","£24.72","http://books.toscrape.com/catalogue/category/books/fantasy_19/page-2.html"
"Midnight Riot (Peter Grant/ ...","£55.46","http://books.toscrape.com/catalogue/category/books/fantasy_19/page-2.html"
"Heir to the Sky","£44.07","http://books.toscrape.com/catalogue/category/books/fantasy_19/page-2.html"
"Ash","£22.06","http://books.toscrape.com/catalogue/category/books/fantasy_19/page-2.html"
"The Story of Art","£41.14","http://books.toscrape.com/catalogue/ways-of-seeing_94/index.html"
"Feathers: Displays of Brilliant ...","£49.05","http://books.toscrape.com/catalogue/ways-of-seeing_94/index.html"
"A Series of Catastrophes ...","£56.48","http://books.toscrape.com/catalogue/a-brush-of-wings-angels-walking-3_651/index.html"
"Cell","£20.29","http://books.toscrape.com/catalogue/a-brush-of-wings-angels-walking-3_651/index.html"
"Civilization and Its Discontents","£59.95","http://books.toscrape.com/catalogue/approval-junkie-adventures-in-caring-too-much_363/index.html"
"Thinking, Fast and Slow","£21.14","http://books.toscrape.com/catalogue/approval-junkie-adventures-in-caring-too-much_363/index.html"
